,Mean.REGION,Mean.ISLAND,Mean.ANALYSIS_SEC,Mean.OBS_YEAR,Mean.N,Mean.ENC,Mean.UPMA,Mean.TURFH,Mean.FREE,Mean.CCAH,Mean.FOL,Mean.TURFR,Mean.EMA,Mean.OCTO,Mean.UI,Mean.SAND,Mean.BR,Mean.SP,Mean.AMNE,Mean.BGMA,Mean.CCAR,Mean.MASS,Mean.NS,Mean.HAL,Mean.HARD,Mean.TAB,Mean.TUN,Mean.ZO,Mean.COL,Mean.CMOR,Mean.RUB,Mean.BRY,Mean.GC,Mean.USC,Mean.POCS,Mean.ISSP,Mean.POMA,Mean.HALI,Mean.ECHP,Mean.MICR,Mean.GALS,Mean.ACBR,Mean.FASP,Mean.STYS,Mean.ASSP,Mean.GONS,Mean.LEPT,Mean.PLLE,Mean.MOEN,Mean.HYSP,Mean.FAVS,Mean.PAVS,Mean.PONM,Mean.CYPS,Mean.GASP,Mean.LOSY,Mean.TURS,Mean.ACAS,Mean.MONE,Mean.GOAL,Mean.ASPP,Mean.COSP,Mean.PADI,Mean.PESP,Mean.PSSP,Mean.FINE,Mean.ACTA,Mean.CAUL,Mean.DICO,Mean.AMSP,Mean.LESP,Mean.AVSP,Mean.GALI,Mean.NEOM,Mean.DICT,Mean.SG,Mean.LOBO,Mean.CHLS,Mean.ECHL,Mean.BI,Mean.ACPH,Mean.LOBS,Mean.MOFO,Mean.PAEN,Mean.POFO,Mean.MISP,Mean.POBR,Mean.RDMA,Mean.POEN,Mean.GRMA,Mean.DISP,Mean.MONS,Mean.LPHY,Mean.PLSP,Mean.SYSP,Mean.PAMA,Mean.MESP,Mean.PACS,Mean.FUSP,Mean.MOBR,Mean.OUSP,Mean.HYCO,Mean.HCOE,Mean.BRMA,Mean.PAFO,Mean.EUSP,Mean.PLER,Mean.ASTS,Mean.PHSP,Mean.ANTI,Mean.TOT_AREA_WT,PooledSE.REGION,PooledSE.ISLAND,PooledSE.ANALYSIS_SEC,PooledSE.OBS_YEAR,PooledSE.N,PooledSE.ENC,PooledSE.UPMA,PooledSE.TURFH,PooledSE.FREE,PooledSE.CCAH,PooledSE.FOL,PooledSE.TURFR,PooledSE.EMA,PooledSE.OCTO,PooledSE.UI,PooledSE.SAND,PooledSE.BR,PooledSE.SP,PooledSE.AMNE,PooledSE.BGMA,PooledSE.CCAR,PooledSE.MASS,PooledSE.NS,PooledSE.HAL,PooledSE.HARD,PooledSE.TAB,PooledSE.TUN,PooledSE.ZO,PooledSE.COL,PooledSE.CMOR,PooledSE.RUB,PooledSE.BRY,PooledSE.GC,PooledSE.USC,PooledSE.POCS,PooledSE.ISSP,PooledSE.POMA,PooledSE.HALI,PooledSE.ECHP,PooledSE.MICR,PooledSE.GALS,PooledSE.ACBR,PooledSE.FASP,PooledSE.STYS,PooledSE.ASSP,PooledSE.GONS,PooledSE.LEPT,PooledSE.PLLE,PooledSE.MOEN,PooledSE.HYSP,PooledSE.FAVS,PooledSE.PAVS,PooledSE.PONM,PooledSE.CYPS,PooledSE.GASP,PooledSE.LOSY,PooledSE.TURS,PooledSE.ACAS,PooledSE.MONE,PooledSE.GOAL,PooledSE.ASPP,PooledSE.COSP,PooledSE.PADI,PooledSE.PESP,PooledSE.PSSP,PooledSE.FINE,PooledSE.ACTA,PooledSE.CAUL,PooledSE.DICO,PooledSE.AMSP,PooledSE.LESP,PooledSE.AVSP,PooledSE.GALI,PooledSE.NEOM,PooledSE.DICT,PooledSE.SG,PooledSE.LOBO,PooledSE.CHLS,PooledSE.ECHL,PooledSE.BI,PooledSE.ACPH,PooledSE.LOBS,PooledSE.MOFO,PooledSE.PAEN,PooledSE.POFO,PooledSE.MISP,PooledSE.POBR,PooledSE.RDMA,PooledSE.POEN,PooledSE.GRMA,PooledSE.DISP,PooledSE.MONS,PooledSE.LPHY,PooledSE.PLSP,PooledSE.SYSP,PooledSE.PAMA,PooledSE.MESP,PooledSE.PACS,PooledSE.FUSP,PooledSE.MOBR,PooledSE.OUSP,PooledSE.HYCO,PooledSE.HCOE,PooledSE.BRMA,PooledSE.PAFO,PooledSE.EUSP,PooledSE.PLER,PooledSE.ASTS,PooledSE.PHSP,PooledSE.ANTI
60,MHI,Oahu,OAH_NORTH,2012,9,0,0.266547899,83.24857461,0,1.584437879,0,0,1.789238809,0,0,5.641553005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261990962,0,3.996773037,0.176783366,0,0.038806521,0,0,0,0,0,0,0.116419564,0,2.253734291,0,0,0.037377955,0,0,0,0,0,0,0.587762099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.508549,MHI,Oahu,OAH_NORTH,2012,9,0,0.11776977,3.186227581,0,0.708634678,0,0,1.550316394,0,0,1.039166195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132225899,0,0.958450187,0.098747418,0,0.038785366,0,0,0,0,0,0,0.116356099,0,0.965175988,0,0,0.037356134,0,0,0,0,0,0,0.323018082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,MHI,Oahu,OAH_SOUTH,2012,19,0,1.210947152,85.37527192,0,0.531366263,0,0.087408278,0.085680016,0,0,8.947168368,0,0,0,0.24447262,0.018588734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805069926,0,1.864719063,0.303292045,0,0,0,0,0,0,0,0,0.01846228,0,0.035639211,0,0,0,0,0,0,0,0,0,0.353023808,0,0.101713388,0,0,0,0,0,0,0,0,0,0,0,0,0.017176931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9041.70869,MHI,Oahu,OAH_SOUTH,2012,19,0,0.775741148,1.558756057,0,0.193372025,0,0.05107627,0.054290723,0,0,1.426200351,0,0,0,0.099774144,0.018583999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205756542,0,0.622478259,0.157247862,0,0,0,0,0,0,0,0,0.018457577,0,0.023345615,0,0,0,0,0,0,0,0,0,0.182011861,0,0.071370793,0,0,0,0,0,0,0,0,0,0,0,0,0.017172556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,MHI,Hawaii,HAW_HAMAKUA,2013,17,0.106124004,0.767112307,83.4587858,0,1.72270613,0,0.580677687,0.549143695,0,0,6.567258279,0.018988137,0.022467336,0,0.083917312,0.061037218,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87541302,0,3.022960494,0,0,0,0,0,0,0,0,0,0,0,0.416511822,0,0,0,0.54008383,0,0,0,0,0,0,0,0,0,0,0,0,0.048194789,0,0,0.058254866,0,0,0,0,0,0,0,0.100363271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4930.831404,MHI,Hawaii,HAW_HAMAKUA,2013,17,0.082100449,0.49134434,2.191500202,0,0.379917428,0,0.330827203,0.141282311,0,0,2.38466447,0.018980113,0.022458912,0,0.036135769,0.061003066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62458377,0,1.023181184,0,0,0,0,0,0,0,0,0,0,0,0.147021969,0,0,0,0.396294555,0,0,0,0,0,0,0,0,0,0,0,0,0.048174423,0,0,0.058230249,0,0,0,0,0,0,0,0.056914047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,MHI,Hawaii,HAW_KONA,2013,24,0.039799849,0.067429948,56.45129937,0,8.749122902,0,1.243616725,1.153729135,0,0,1.798528529,0,0.014274213,0,0.421053873,0.208053185,0,0,0,0.015685352,0,0,0,0,0,0.029366145,0,0,0,2.341812209,0,18.59609789,0,0,0,0,0,0,0,0,0,0,0,0.975743528,0,0,0.321435959,7.457076107,0,0,0,0,0,0.016019029,0,0,0,0,0.017180715,0,0,0,0,0,0.051542144,0,0,0,0.016858978,0,0,0.014274213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5727.459565,MHI,Hawaii,HAW_KONA,2013,24,0.029611661,0.055433501,3.62335468,0,2.062550397,0,1.067242069,0.349721937,0,0,0.862602213,0,0.01426666,0,0.121139228,0.159018831,0,0,0,0.015677052,0,0,0,0,0,0.020802118,0,0,0,0.550712489,0,2.568104781,0,0,0,0,0,0,0,0,0,0,0,0.206325239,0,0,0.130500526,1.907918738,0,0,0,0,0,0.016011261,0,0,0,0,0.017172383,0,0,0,0,0,0.051517148,0,0,0,0.016850802,0,0,0.01426666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,MHI,Hawaii,HAW_PUNA,2013,28,0.127347461,0.222744685,60.61337571,0.009687981,11.16657909,0,0.888274978,3.429682263,0.059144108,0.009621851,2.720551676,0.013548241,0.013456076,0,0.320350491,0.126220309,0.013548241,0,0,0.013456076,0,0.028865554,0.601076695,0,0,0.04624802,0,0,0,7.13528451,0,5.178342244,0,0.013456076,0,0,0,0,0,0,0,0.009926769,0,5.09568088,0,0,0.084087454,1.70786774,0,0,0,0,0,0,0,0,0,0,0.048786199,0.05909367,0,0,0,0.073539007,0,0,0,0,0,0,0,0.170155941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.674913,MHI,Hawaii,HAW_PUNA,2013,28,0.061956594,0.12848931,3.464254117,0.009677405,1.411760558,0,0.470890583,0.979036184,0.05907954,0.009611347,0.921516439,0.013537703,0.013445609,0,0.094050596,0.108301827,0.013537703,0,0,0.013445609,0,0.028834042,0.175734118,0,0,0.0262309,0,0,0,0.902788068,0,1.037288672,0,0.013445609,0,0,0,0,0,0,0,0.009915932,0,2.913712474,0,0,0.048772662,0.788178293,0,0,0,0,0,0,0,0,0,0,0.034109625,0.035763968,0,0,0,0.057274531,0,0,0,0,0,0,0,0.12739294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,MHI,Hawaii,HAW_SE,2013,13,0,0.122543789,60.20200394,0.025110936,10.46139008,0,0.245084037,3.012299182,0,0,1.549217442,0,0.072210253,0,0.686876838,0.070020878,0,0,0,0,0,0,0.250224866,0,0,0,0,0,0,6.400543652,0,6.052681777,0,0,0,0,0,0,0,0,0,0,0,6.566414507,0,0,0,4.283377821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.785662,MHI,Hawaii,HAW_SE,2013,13,0,0.063589872,5.402417149,0.025089771,3.871146669,0,0.114824302,1.264477703,0,0,0.996472052,0,0.054778006,0,0.341919112,0.04350227,0,0,0,0,0,0,0.150481806,0,0,0,0,0,0,1.071393214,0,1.597479741,0,0,0,0,0,0,0,0,0,0,0,1.588031371,0,0,0,2.293649828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,MHI,Kauai,KAU_EAST,2013,32,0.009206464,0.437469847,84.66604808,0.00866331,2.26813333,0,0.650034061,0.309747257,0.0084314,0,4.718993772,0,0,0.008793,0.710743241,0.109553962,0,0.034798608,0,0.011554044,0,0,0.168063673,0,0,0,0,0,0,1.977495782,0,2.28496222,0.143232175,0,0,0,0,0,0,0,0,0,0,0.810702873,0,0,0.009368222,0.236214275,0,0,0,0,0,0.367837696,0,0,0,0,0,0,0,0,0,0.041521304,0,0,0,0,0,0,0,0,0.0084314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11545.39381,MHI,Kauai,KAU_EAST,2013,32,0.009203069,0.12772533,2.095199335,0.008660115,0.459095656,0,0.290938721,0.118124924,0.008428119,0,2.061445151,0,0,0.008789758,0.235129506,0.046967359,0,0.027010476,0,0.011550434,0,0,0.076893583,0,0,0,0,0,0,0.393083319,0,0.606660628,0.055040305,0,0,0,0,0,0,0,0,0,0,0.331124786,0,0,0.009364576,0.125590659,0,0,0,0,0,0.367694534,0,0,0,0,0,0,0,0,0,0.031267449,0,0,0,0,0,0,0,0,0.008428119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,MHI,Kauai,KAU_NAPALI,2013,18,0.106762891,1.136020506,88.01226755,0,1.164805525,0,0.072969562,0.545179163,0,0,4.324709873,0,0,0,0.456951904,0,0,0,0,0,0,0,0.062735822,0,0,0,0.075234135,0,0,0.305570908,0,0.768158255,0.211456199,0,0.285201295,0,0,0,0,0,0,0,0,2.155305333,0,0,0.017385886,0.116868398,0,0,0,0,0,0.075234135,0,0,0,0,0,0,0,0,0,0.029709616,0,0,0,0,0,0,0,0,0,0,0.077473047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6581.673362,MHI,Kauai,KAU_NAPALI,2013,18,0.075521093,0.636045107,1.813220004,0,0.263559231,0,0.072956857,0.183654437,0,0,1.31890508,0,0,0,0.233480744,0,0,0,0,0,0,0,0.049989224,0,0,0,0.075221036,0,0,0.104839451,0,0.268441534,0.135305651,0,0.285151638,0,0,0,0,0,0,0,0,0.61579424,0,0,0.014764643,0.050770092,0,0,0,0,0,0.075221036,0,0,0,0,0,0,0,0,0,0.018791299,0,0,0,0,0,0,0,0,0,0,0.077326815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,MHI,Lanai,LAN_NORTH,2013,22,0,3.104672471,66.60041983,0,1.941956233,0,0.163638772,0.489872975,0,0,6.276072912,0,0,0,1.038661526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416955757,0,1.924910764,0.673831087,0,0,0,0,0,0,0,0,0,0,5.434670472,0,0,0.176111769,2.403702166,0,0,0,0,0,1.264024941,0,0.54380826,0,0.016249641,0,0,0.693936026,0,5.562719982,0.112287794,0,0,0,0.028029821,0.014404213,0.0282205,0,0,0,0,0,0.090842091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523.009965,MHI,Lanai,LAN_NORTH,2013,22,0,2.006110064,4.894475731,0,0.519852362,0,0.108492732,0.140905365,0,0,1.487539151,0,0,0,0.457500737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250431185,0,0.580496603,0.319230013,0,0,0,0,0,0,0,0,0,0,1.650418848,0,0,0.112917151,1.126987751,0,0,0,0,0,0.698566254,0,0.458161632,0,0.016222531,0,0,0.692778308,0,3.113625863,0.065983611,0,0,0,0.02797431,0.014375687,0.028164612,0,0,0,0,0,0.090690536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,MHI,Lanai,LAN_SOUTH,2013,21,0.06628156,0.745115315,66.34776965,0,1.972514039,0,0.565739327,0.901452407,0,0,5.874750674,0,0,0,0.331745647,0,0,0,0,0,0,0,0.032094048,0,0,0.012985564,0,0,0,2.875795091,0,9.060549702,0.255666928,0,0,0,0,0,0,0,0,0.017867963,0,3.21458051,0,0,0.062561967,3.879387501,0,0,0.06101925,0,0,0.442115016,0,3.134983659,0,0,0.023625348,0,0.038960582,0,0,0,0,0,0,0.017804825,0.01594546,0,0,0.048687968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480.663929,MHI,Lanai,LAN_SOUTH,2013,21,0.040053185,0.424728903,2.184387796,0,0.494176301,0,0.237707215,0.460260282,0,0,2.298510389,0,0,0,0.11374959,0,0,0,0,0,0,0,0.032040231,0,0,0.012955592,0,0,0,0.792596422,0,1.530619079,0.099212318,0,0,0,0,0,0,0,0,0.017838001,0,1.271449893,0,0,0.028446976,0.752581501,0,0,0.051028086,0,0,0.28276691,0,1.475743582,0,0,0.023570819,0,0.027583676,0,0,0,0,0,0,0.017774969,0.015918722,0,0,0.037868877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,MHI,Maui,MAI_KIHEI,2013,13,0.031824754,0.066402099,49.17346706,0,2.256029356,0,0.478422655,0.885017668,0,0.089562968,3.101589516,0,0,0,1.194442298,0.016600525,0,0.031824754,0,0,0,0,0.029351884,0,0,0.016600525,0,0,0,0.687118087,0,7.468982682,0,0,0,0,0,0,0,0,0,0,0,12.84489223,0,0,1.298341251,10.98395818,0,0,0,0,0,9.345571509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.557691,MHI,Maui,MAI_KIHEI,2013,13,0.031800266,0.042807386,3.44172905,0,0.824735454,0,0.157997772,0.380918719,0,0.089448075,1.352301421,0,0,0,0.93398005,0.016579229,0,0.031800266,0,0,0,0,0.0293293,0,0,0.016579229,0,0,0,0.209520661,0,2.823314622,0,0,0,0,0,0,0,0,0,0,0,3.547556875,0,0,0.629174004,2.641785752,0,0,0,0,0,3.412303575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,MHI,Maui,MAI_LAHAINA,2013,11,0,0.648895027,72.90729364,0,0.424712572,0,0,0.087844871,0,0,12.41383124,0,0,0,0.169409572,0,0,0,0,0.031766282,0,0,0.059296742,0,0,0,0,0,0,2.135861885,0,6.482116025,0.630436615,0,0,0.030899763,0,0,0,0,0,0.080313309,0,1.620963108,0,0,0,2.245459585,0,0,0,0,0,0,0,0.030899763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.2765979,MHI,Maui,MAI_LAHAINA,2013,11,0,0.647971274,2.939138705,0,0.156704538,0,0,0.065715822,0,0,3.980872732,0,0,0,0.078687329,0,0,0,0,0.031717012,0,0,0.059212328,0,0,0,0,0,0,0.427032842,0,2.043756038,0.358964459,0,0,0.030855775,0,0,0,0,0,0.080198976,0,1.172935153,0,0,0,1.149134166,0,0,0,0,0,0,0,0.030855775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,MHI,Maui,MAI_NE,2013,16,0.044935735,1.223558244,81.24535239,0,1.810707522,0,0.974539386,1.161553715,0,0,3.52699544,0,0.017859578,0,0.092745336,0.043422931,0.017444239,0,0,0,0,0,0.100747977,0,0,0,0,0,0,3.550286188,0,1.158823496,0.925248299,0,0,0,0,0.022028658,0,0,0,0,0,0.153682371,0,0.044933008,0.044933008,0.1260835,0,0,0,0,0.022004863,0.044057316,0,0,0,1.603790034,1.454087345,0,0.053578733,0,0.074743287,0.373805527,0,0,0,0.035719156,0,0.017444239,0,0.034888478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.310577,MHI,Maui,MAI_NE,2013,16,0.031748006,0.489124434,2.411630886,0,0.55663845,0,0.349123751,0.370244641,0,0,1.337231614,0,0.017841012,0,0.058651841,0.027443504,0.017426105,0,0,0,0,0,0.045916653,0,0,0,0,0,0,1.08607753,0,0.26944541,0.817586202,0,0,0,0,0.022010823,0,0,0,0,0,0.086091284,0,0.044894842,0.044894842,0.106724148,0,0,0,0,0.021986173,0.044021645,0,0,0,0.959121769,1.414456824,0,0.053523037,0,0.074665589,0.273339398,0,0,0,0.035682025,0,0.017426105,0,0.03485221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,MHI,Molokai,MOL_PALI,2013,21,0,3.933343217,81.24330848,0,3.879983691,0,0.087794266,1.842902326,0,0,4.870814955,0,0.012507276,0,0.055232236,0,0.058858087,0,0,0,0,0,0,0,0,0.036634488,0.012507276,0,0,1.255428211,0,0.415070917,0.034356499,0,0.06117198,0,0,0,0,0,0,0.147485841,0,0.037521829,0,0,0,0.062536381,0,0,0,0,0,0,0,0.014748584,0,1.700025568,0.058994336,0,0,0,0,0,0,0,0,0,0,0.022441002,0,0.067552839,0,0,0,0.088779719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.30528,MHI,Molokai,MOL_PALI,2013,21,0,1.856409978,3.442279742,0,0.876319267,0,0.066255384,0.708843525,0,0,2.513619904,0,0.012480521,0,0.029935151,0,0.034260431,0,0,0,0,0,0,0,0,0.036556119,0.012480521,0,0,0.400908553,0,0.170730094,0.02522078,0,0.061068212,0,0,0,0,0,0,0.147235657,0,0.037441562,0,0,0,0.062402603,0,0,0,0,0,0,0,0.014723566,0,1.128183422,0.058894263,0,0,0,0,0,0,0,0,0,0,0.022414443,0,0.049651033,0,0,0,0.0885898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,MHI,Molokai,MOL_SOUTH,2013,17,0.007038499,0.400891668,60.80937331,0,1.386189077,0,1.157777438,0.103640186,0,0.014002385,5.939960754,0,0.014002385,0,0.347578817,0.116237672,0,0,0,0.013927772,0,0,0.60264971,0,0,0.070953163,0,0,0,0.973578629,0,4.267516065,0.183640566,0,0,0,0,0,0,0,0,0,0,9.8820833,0,0,0.278191068,3.686049158,0.03529917,0,0,0,0,9.641485929,0,0.025670224,0,0,0.006963886,0,0,0,0,0.03529917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6129.325315,MHI,Molokai,MOL_SOUTH,2013,17,0.007031212,0.197366001,6.44328921,0,0.547333025,0,0.689941867,0.084316214,0,0.008566,2.497099655,0,0.008566,0,0.130473717,0.11621707,0,0,0,0.013913352,0,0,0.375973887,0,0,0.054210753,0,0,0,0.256514776,0,2.707850141,0.108799736,0,0,0,0,0,0,0,0,0,0,2.121699006,0,0,0.141347086,0.976605304,0.035292914,0,0,0,0,4.054934132,0,0.025655334,0,0,0.006956676,0,0,0,0,0.035292914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,MHI,Molokai,MOL_WEST,2013,21,0.076250798,1.65794572,75.03125377,0,0.790524426,0,0.85064956,0.296119897,0,0,10.71465108,0,0.102153248,0,1.038584128,0,0.054762267,0,0,0.033509058,0,0,0,0,0,0.74205139,0.016726275,0,0,1.800327513,0,3.924354499,1.092941524,0,0.017189286,0,0,0,0,0,0,0,0,0.729884382,0,0,0.031825678,0.350094169,0,0,0,0,0,0.007699153,0,0.302479638,0,0,0,0,0.033565565,0,0.249679927,0.054777049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147.201429,MHI,Molokai,MOL_WEST,2013,21,0.043767278,0.582895418,4.441884727,0,0.154428455,0,0.481445167,0.128677365,0,0,4.100761685,0,0.062659431,0,0.27257043,0,0.03469156,0,0,0.021919323,0,0,0,0,0,0.725069479,0.016712897,0,0,0.500703718,0,1.577693808,0.654095958,0,0.017175537,0,0,0,0,0,0,0,0,0.624194308,0,0,0.020854367,0.174724261,0,0,0,0,0,0.007685991,0,0.124620022,0,0,0,0,0.033538718,0,0.249253062,0.039680651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,MHI,Niihau,NII_EAST,2013,17,0,0.232971141,87.21894704,0.016043486,0.636119899,0,1.631201574,0.116672349,0,0,6.456699939,0,0.079332256,0,0.480327212,0.118424371,0,0,0,0,0,0,0,0,0,0,0,0,0,1.707687313,0,1.079390795,0.167245162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02400494,0,0,0,0,0,0,0,0,0,0,0.034932522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2779.451672,MHI,Niihau,NII_EAST,2013,17,0,0.084860094,3.743521093,0.016029382,0.201906926,0,1.536746035,0.060558304,0,0,3.704522922,0,0.035711806,0,0.225510489,0.074606124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351750085,0,0.337448806,0.113565897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023990334,0,0,0,0,0,0,0,0,0,0,0.024827468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,MHI,Niihau,NII_LEHUA,2013,7,0,0.217310416,86.99371799,0,9.25927748,0,0,0.723574518,0,0,0.592218893,0,0,0,0.420613837,0,0,0,0,0,0,0,0.054389072,0,0,0,0,0,0,0.838033412,0,0.52160823,0,0,0,0,0,0,0,0,0,0,0,0.205486015,0,0,0.115846759,0,0,0,0,0,0,0,0,0,0,0,0.057923379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.5,MHI,Niihau,NII_LEHUA,2013,7,0,0.140616352,4.833615249,0,4.886090585,0,0,0.283534325,0,0,0.591915269,0,0,0,0.161514462,0,0,0,0,0,0,0,0.054350729,0,0,0,0,0,0,0.224980378,0,0.275599317,0,0,0,0,0,0,0,0,0,0,0,0.160501976,0,0,0.11576509,0,0,0,0,0,0,0,0,0,0,0,0.057882545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
